"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"110","LP_4","LP",4,0.8726,0.85383132882542,0.0189241066105437,0.0404425339711894,0.0186262685397254,0.321148274669203,0.142681822313347,0.00268096514745308,2.87502964874325e-05,36557.8595614747,615.943810383964,1.76015717378703e-134,13,"",90
"111","LQ_4","LQ",4,0.8584,0.853042980844072,0.0163774582938194,0.0330424688760828,0.0130928639347381,0.202538989304967,0.0492611333464272,0.00201072386058981,1.61720417741808e-05,36839.0327582882,897.117007197456,1.54727508515549e-195,10,"",101
"112","LH_4","LH",4,0.8836,0.872326180849837,0.00936740852224213,0.0358177564437969,0.00545560534163663,0.166237856380985,0.0456434405793437,0.0194369973190349,0.00151118745912067,36114.3380295313,172.422278440543,3.58945418247344e-38,36,"",54
"113","PQ_4","PQ",4,0.8727,0.857657991996742,0.0185040373754419,0.0393141827289867,0.0170116167780783,0.272217057280406,0.100691364116749,0.00201072386058981,1.61720417741808e-05,36560.8312934377,618.915542346956,3.98334620007511e-135,12,"",91
"114","PH_4","PH",4,0.884,0.871715285555219,0.00664308361811645,0.0318044226024323,0.0040826356342169,0.154173513217446,0.0323207826412369,0.0167560321715818,0.00112305845654033,36106.115765654,164.200014563292,2.19013219554755e-36,35,"",50
"115","QH_4","QH",4,0.8836,0.87095690880034,0.00947134715062619,0.0370833682654851,0.00565982476986612,0.170929545389028,0.0468046073477828,0.0201072386058981,0.00161720417741808,36114.6163528974,172.700601806639,3.12313863705753e-38,36,"",56
"116","LPQ_4","LPQ",4,0.8734,0.857515718239211,0.0194424209638108,0.0397438790718148,0.0174017767994626,0.275571867162501,0.105572879479525,0.00201072386058981,1.61720417741808e-05,36550.3130611139,608.397310023101,7.6604305962942e-133,13,"",88
"117","LPH_4","LPH",4,0.884,0.872103703173196,0.00688597678630557,0.0321993910824907,0.0041821726580726,0.156184237078036,0.0329142598636213,0.0167560321715818,0.00112305845654033,36106.115765654,164.200014563292,2.19013219554755e-36,35,"",51
"118","LQH_4","LQH",4,0.8836,0.872679398278273,0.00916509154342917,0.035332242776155,0.00533771532576612,0.165567615094122,0.0456356862431047,0.0201072386058981,0.00161720417741808,36114.3380295313,172.422278440543,3.58945418247344e-38,36,"",55
"119","PQH_4","PQH",4,0.8842,0.870894244483121,0.0068991492942928,0.032855277175074,0.00438610769268448,0.156184237078036,0.033249679989308,0.0167560321715818,0.00112305845654033,36105.3853818979,163.469630807122,3.15552152472771e-36,36,"",48
"120","LPQH_4","LPQH",4,0.8842,0.870785513869671,0.0072097606120669,0.033434469723335,0.00459074249895962,0.162216408659806,0.0376104507662083,0.0187667560321716,0.00140876452788419,36105.3853818979,163.469630807122,3.15552152472771e-36,36,"",49
